14,7,8,17,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
7,14,3,8,0,4,0,4,0,4,0,4,0,4,0,4,0,4,9,14
0,7,1,6,0,4,0,4,0,4,0,4,0,4,0,4,0,4,9,14
7,7,4,6,0,4,0,4,0,4,0,4,0,4,0,4,0,4,9,14
0,14,1,13,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
14,7,2,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,9,14
7,14,2,4,13,17,4,16,0,4,13,17,4,16,0,4,13,17,9,14
7,14,2,11,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
0,7,2,7,0,4,0,4,0,4,0,4,0,4,0,4,0,4,9,14
0,14,5,14,8,12,8,12,0,4,13,17,4,16,0,4,13,17,9,14
0,14,14,16,8,12,0,4,13,17,4,16,0,4,13,17,4,16,9,14
14,7,8,17,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
7,14,2,4,13,17,4,16,0,4,13,17,4,16,0,4,13,17,9,14
7,7,3,8,0,4,0,4,0,4,0,4,0,4,0,4,0,4,9,14
14,14,10,12,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
14,14,6,8,0,4,0,4,0,4,0,4,0,4,0,4,0,4,9,14
14,7,12,14,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
0,14,1,12,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
14,7,3,14,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
0,14,7,16,8,12,8,12,0,4,13,17,4,16,0,4,13,17,9,14
7,14,0,11,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
0,14,10,15,8,12,0,4,13,17,4,16,0,4,13,17,4,16,9,14
0,7,4,6,8,12,0,4,13,17,4,16,0,4,13,17,4,16,9,14
14,14,0,11,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
7,7,10,12,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
0,7,2,13,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
0,14,2,14,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
7,7,7,11,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
0,14,3,5,8,12,0,4,13,17,4,16,0,4,13,17,4,16,9,14
0,7,10,15,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
0,14,7,16,8,12,8,12,0,4,13,17,4,16,0,4,13,17,9,14
7,14,3,12,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
14,14,2,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,9,14
7,7,8,10,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
14,7,4,16,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
7,14,7,16,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
7,14,3,5,0,4,0,4,0,4,0,4,0,4,0,4,0,4,9,14
14,14,4,9,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
0,14,4,9,8,12,0,4,13,17,4,16,0,4,13,17,4,16,9,14
0,14,4,9,8,12,0,4,13,17,4,16,0,4,13,17,4,16,9,14
7,7,5,17,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
14,14,7,9,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
7,14,4,9,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
14,7,5,7,0,4,0,4,0,4,0,4,0,4,0,4,0,4,9,14
7,14,3,15,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
0,7,3,12,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
0,14,5,17,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
7,14,0,11,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
7,14,2,4,13,17,4,16,0,4,13,17,4,16,0,4,13,17,9,14
0,14,5,7,8,12,0,4,13,17,4,16,0,4,13,17,4,16,9,14
0,7,4,15,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
14,14,3,12,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
14,7,2,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,9,14
0,7,6,15,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
0,14,3,5,8,12,0,4,13,17,4,16,0,4,13,17,4,16,9,14
14,14,3,8,0,4,0,4,0,4,0,4,0,4,0,4,0,4,9,14
14,14,3,8,0,4,0,4,0,4,0,4,0,4,0,4,0,4,9,14
7,14,2,11,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
14,7,2,7,0,4,0,4,0,4,0,4,0,4,0,4,0,4,9,14
0,7,2,7,0,4,0,4,0,4,0,4,0,4,0,4,0,4,9,14
7,7,0,5,0,4,0,4,0,4,0,4,0,4,0,4,0,4,9,14
0,7,6,15,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
7,7,0,7,0,4,0,4,0,4,0,4,0,4,0,4,0,4,9,14
14,7,1,12,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
14,14,0,9,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
0,14,1,10,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
7,14,8,10,8,12,0,4,13,17,4,16,0,4,13,17,4,16,9,14
0,7,8,10,8,12,0,4,13,17,4,16,0,4,13,17,4,16,9,14
0,14,2,14,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
14,7,4,13,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
14,14,5,16,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
0,7,2,7,0,4,0,4,0,4,0,4,0,4,0,4,0,4,9,14
7,14,0,11,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
0,7,7,12,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
7,14,0,9,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
7,7,8,17,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
0,7,5,10,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
14,7,2,11,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
14,7,12,17,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
7,7,5,7,0,4,0,4,0,4,0,4,0,4,0,4,0,4,9,14
0,14,9,11,8,12,0,4,13,17,4,16,0,4,13,17,4,16,9,14
0,7,1,10,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
14,7,5,7,0,4,0,4,0,4,0,4,0,4,0,4,0,4,9,14
0,7,1,6,0,4,0,4,0,4,0,4,0,4,0,4,0,4,9,14
7,7,3,7,0,4,0,4,0,4,0,4,0,4,0,4,0,4,9,14
0,7,3,8,0,4,0,4,0,4,0,4,0,4,0,4,0,4,9,14
7,7,2,11,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
0,14,5,17,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
0,14,15,17,8,12,0,4,13,17,4,16,0,4,13,17,4,16,9,14
0,14,0,5,13,17,4,16,0,4,13,17,4,16,0,4,13,17,9,14
14,7,10,12,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
7,7,1,6,0,4,0,4,0,4,0,4,0,4,0,4,0,4,9,14
14,7,13,15,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
7,7,5,17,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
14,14,1,10,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
0,7,1,12,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
7,14,0,5,13,17,4,16,0,4,13,17,4,16,0,4,13,17,9,14
14,14,8,13,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
7,7,7,14,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
0,14,11,16,8,12,0,4,13,17,4,16,0,4,13,17,4,16,9,14
0,7,4,6,8,12,0,4,13,17,4,16,0,4,13,17,4,16,9,14
14,7,7,9,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
0,14,4,9,8,12,0,4,13,17,4,16,0,4,13,17,4,16,9,14
0,7,7,12,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
7,14,5,7,0,4,0,4,0,4,0,4,0,4,0,4,0,4,9,14
14,7,4,9,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
0,14,5,7,8,12,0,4,13,17,4,16,0,4,13,17,4,16,9,14
0,14,2,4,13,17,4,16,0,4,13,17,4,16,0,4,13,17,9,14
0,7,3,14,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
0,7,7,16,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
14,7,1,10,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
14,14,4,6,0,4,0,4,0,4,0,4,0,4,0,4,0,4,9,14
0,14,5,10,8,12,8,12,0,4,13,17,4,16,0,4,13,17,9,14
7,14,3,14,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
14,14,2,14,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
7,7,7,16,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
0,14,8,17,8,12,0,4,13,17,4,16,0,4,13,17,4,16,9,14
0,14,6,8,8,12,0,4,13,17,4,16,0,4,13,17,4,16,9,14
0,14,6,15,8,12,8,12,0,4,13,17,4,16,0,4,13,17,9,14
0,7,1,12,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
7,7,7,11,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
0,14,6,11,8,12,8,12,0,4,13,17,4,16,0,4,13,17,9,14
14,14,4,16,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
7,7,9,14,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
7,7,8,17,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
14,7,4,8,0,4,0,4,0,4,0,4,0,4,0,4,0,4,9,14
0,7,5,10,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
14,7,10,17,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
0,14,2,4,13,17,4,16,0,4,13,17,4,16,0,4,13,17,9,14
7,7,1,6,0,4,0,4,0,4,0,4,0,4,0,4,0,4,9,14
0,7,5,10,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
14,7,3,8,0,4,0,4,0,4,0,4,0,4,0,4,0,4,9,14
7,7,8,17,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
14,7,0,9,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
0,14,6,8,8,12,0,4,13,17,4,16,0,4,13,17,4,16,9,14
7,14,8,10,8,12,0,4,13,17,4,16,0,4,13,17,4,16,9,14
0,7,0,9,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
7,7,1,12,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
7,14,6,8,0,4,0,4,0,4,0,4,0,4,0,4,0,4,9,14
0,14,1,6,13,17,4,16,0,4,13,17,4,16,0,4,13,17,9,14
7,14,4,15,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
0,7,7,9,8,12,0,4,13,17,4,16,0,4,13,17,4,16,9,14
14,14,3,5,0,4,0,4,0,4,0,4,0,4,0,4,0,4,9,14
14,7,0,9,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
7,14,0,5,13,17,4,16,0,4,13,17,4,16,0,4,13,17,9,14
14,7,5,7,0,4,0,4,0,4,0,4,0,4,0,4,0,4,9,14
7,7,4,6,0,4,0,4,0,4,0,4,0,4,0,4,0,4,9,14
0,14,10,15,8,12,0,4,13,17,4,16,0,4,13,17,4,16,9,14
7,7,0,9,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
7,7,8,10,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
14,14,6,8,0,4,0,4,0,4,0,4,0,4,0,4,0,4,9,14
14,14,10,15,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
7,14,1,6,0,4,0,4,0,4,0,4,0,4,0,4,0,4,9,14
7,14,0,9,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
14,14,6,8,0,4,0,4,0,4,0,4,0,4,0,4,0,4,9,14
7,7,9,11,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
14,7,2,11,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
14,14,9,14,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
0,14,5,10,8,12,8,12,0,4,13,17,4,16,0,4,13,17,9,14
0,14,3,5,8,12,0,4,13,17,4,16,0,4,13,17,4,16,9,14
0,14,2,7,0,4,0,4,0,4,0,4,0,4,0,4,0,4,9,14
14,14,6,8,0,4,0,4,0,4,0,4,0,4,0,4,0,4,9,14
7,14,5,10,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
14,7,3,14,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
7,14,5,16,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
0,7,2,4,8,12,0,4,13,17,4,16,0,4,13,17,4,16,9,14
7,14,6,8,0,4,0,4,0,4,0,4,0,4,0,4,0,4,9,14
0,14,4,15,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
7,7,7,14,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
14,7,7,12,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
0,7,3,8,0,4,0,4,0,4,0,4,0,4,0,4,0,4,9,14
0,14,3,12,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
0,7,0,11,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
0,14,11,13,8,12,0,4,13,17,4,16,0,4,13,17,4,16,9,14
14,7,6,8,0,4,0,4,0,4,0,4,0,4,0,4,0,4,9,14
0,14,11,13,8,12,0,4,13,17,4,16,0,4,13,17,4,16,9,14
0,14,4,6,8,12,0,4,13,17,4,16,0,4,13,17,4,16,9,14
0,7,1,6,0,4,0,4,0,4,0,4,0,4,0,4,0,4,9,14
7,7,6,15,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
0,7,7,12,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
14,14,5,10,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
7,14,2,14,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
7,7,2,11,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
14,7,5,7,0,4,0,4,0,4,0,4,0,4,0,4,0,4,9,14
14,7,5,14,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
0,14,5,7,8,12,0,4,13,17,4,16,0,4,13,17,4,16,9,14
7,7,4,6,0,4,0,4,0,4,0,4,0,4,0,4,0,4,9,14
0,7,2,7,0,4,0,4,0,4,0,4,0,4,0,4,0,4,9,14
14,14,5,14,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
14,7,6,13,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
7,14,7,9,8,12,0,4,13,17,4,16,0,4,13,17,4,16,9,14
14,7,1,10,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
14,14,3,8,0,4,0,4,0,4,0,4,0,4,0,4,0,4,9,14
0,14,2,7,0,4,0,4,0,4,0,4,0,4,0,4,0,4,9,14
14,14,2,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,9,14
7,7,8,13,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
0,7,2,7,0,4,0,4,0,4,0,4,0,4,0,4,0,4,9,14
0,14,8,10,8,12,0,4,13,17,4,16,0,4,13,17,4,16,9,14
14,14,11,16,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
7,14,2,4,13,17,4,16,0,4,13,17,4,16,0,4,13,17,9,14
0,14,9,11,8,12,0,4,13,17,4,16,0,4,13,17,4,16,9,14
7,7,6,15,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
14,7,4,8,0,4,0,4,0,4,0,4,0,4,0,4,0,4,9,14
7,14,10,12,8,12,0,4,13,17,4,16,0,4,13,17,4,16,9,14
14,7,3,5,0,4,0,4,0,4,0,4,0,4,0,4,0,4,9,14
0,14,0,11,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
7,7,5,17,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
0,7,8,17,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
14,7,1,6,0,4,0,4,0,4,0,4,0,4,0,4,0,4,9,14
14,14,3,12,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
14,7,1,8,0,4,0,4,0,4,0,4,0,4,0,4,0,4,9,14
14,14,9,14,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
7,7,4,6,0,4,0,4,0,4,0,4,0,4,0,4,0,4,9,14
14,14,14,16,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
0,14,2,14,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
7,7,1,10,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
0,14,1,10,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
14,7,4,6,0,4,0,4,0,4,0,4,0,4,0,4,0,4,9,14
0,7,2,13,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
14,7,1,10,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
14,14,2,7,0,4,0,4,0,4,0,4,0,4,0,4,0,4,9,14
0,7,5,10,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
7,14,3,5,0,4,0,4,0,4,0,4,0,4,0,4,0,4,9,14
7,14,5,7,0,4,0,4,0,4,0,4,0,4,0,4,0,4,9,14
0,14,10,12,8,12,0,4,13,17,4,16,0,4,13,17,4,16,9,14
0,7,14,16,8,12,0,4,13,17,4,16,0,4,13,17,4,16,9,14
0,14,0,5,13,17,4,16,0,4,13,17,4,16,0,4,13,17,9,14
0,14,4,15,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
7,14,2,4,13,17,4,16,0,4,13,17,4,16,0,4,13,17,9,14
0,14,4,15,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
14,7,3,8,0,4,0,4,0,4,0,4,0,4,0,4,0,4,9,14
7,14,2,4,13,17,4,16,0,4,13,17,4,16,0,4,13,17,9,14
0,14,3,5,8,12,0,4,13,17,4,16,0,4,13,17,4,16,9,14
7,7,9,11,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
7,7,5,16,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
14,7,1,8,0,4,0,4,0,4,0,4,0,4,0,4,0,4,9,14
0,14,6,15,8,12,8,12,0,4,13,17,4,16,0,4,13,17,9,14
14,14,1,6,0,4,0,4,0,4,0,4,0,4,0,4,0,4,9,14
7,14,3,15,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
7,14,1,13,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
7,14,1,10,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
14,14,5,7,0,4,0,4,0,4,0,4,0,4,0,4,0,4,9,14
0,14,3,12,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
0,14,4,15,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
14,14,3,8,0,4,0,4,0,4,0,4,0,4,0,4,0,4,9,14
0,7,8,10,8,12,0,4,13,17,4,16,0,4,13,17,4,16,9,14
7,14,1,6,0,4,0,4,0,4,0,4,0,4,0,4,0,4,9,14
0,7,6,11,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
14,14,2,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,9,14
14,7,10,14,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
0,14,0,11,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
7,7,0,11,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
14,14,8,10,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
7,14,5,10,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
14,14,7,9,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
14,7,3,12,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
0,14,10,15,8,12,0,4,13,17,4,16,0,4,13,17,4,16,9,14
7,7,2,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,9,14
0,7,4,13,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
0,7,1,12,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
7,14,5,17,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
0,14,9,14,8,12,0,4,13,17,4,16,0,4,13,17,4,16,9,14
0,14,6,11,8,12,8,12,0,4,13,17,4,16,0,4,13,17,9,14
0,7,4,6,8,12,0,4,13,17,4,16,0,4,13,17,4,16,9,14
0,14,3,14,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
7,7,0,9,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
14,7,0,7,0,4,0,4,0,4,0,4,0,4,0,4,0,4,9,14
14,7,4,16,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
14,7,1,10,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
7,14,4,6,0,4,0,4,0,4,0,4,0,4,0,4,0,4,9,14
0,14,5,7,8,12,0,4,13,17,4,16,0,4,13,17,4,16,9,14
0,14,6,8,8,12,0,4,13,17,4,16,0,4,13,17,4,16,9,14
14,7,2,7,0,4,0,4,0,4,0,4,0,4,0,4,0,4,9,14
14,7,2,14,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
7,14,7,16,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
0,14,2,4,13,17,4,16,0,4,13,17,4,16,0,4,13,17,9,14
14,14,7,14,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
0,7,5,16,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
0,7,15,17,4,16,0,4,13,17,4,16,0,4,13,17,4,16,9,14
7,14,4,6,0,4,0,4,0,4,0,4,0,4,0,4,0,4,9,14
0,7,0,9,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
0,14,0,9,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
0,7,8,10,8,12,0,4,13,17,4,16,0,4,13,17,4,16,9,14
14,7,1,8,0,4,0,4,0,4,0,4,0,4,0,4,0,4,9,14
14,14,2,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,9,14
0,14,6,8,8,12,0,4,13,17,4,16,0,4,13,17,4,16,9,14
7,14,4,15,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
14,7,8,12,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
0,7,2,4,8,12,0,4,13,17,4,16,0,4,13,17,4,16,9,14
0,14,1,6,13,17,4,16,0,4,13,17,4,16,0,4,13,17,9,14
14,14,8,10,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
0,14,4,13,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
7,14,4,9,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
0,14,3,8,8,12,0,4,13,17,4,16,0,4,13,17,4,16,9,14
0,14,7,9,8,12,0,4,13,17,4,16,0,4,13,17,4,16,9,14
7,14,3,14,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
0,7,15,17,4,16,0,4,13,17,4,16,0,4,13,17,4,16,9,14
0,7,3,5,8,12,0,4,13,17,4,16,0,4,13,17,4,16,9,14
7,14,5,7,0,4,0,4,0,4,0,4,0,4,0,4,0,4,9,14
7,7,0,11,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
7,14,8,13,8,12,0,4,13,17,4,16,0,4,13,17,4,16,9,14
0,7,4,9,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
7,14,7,9,8,12,0,4,13,17,4,16,0,4,13,17,4,16,9,14
0,7,7,12,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
7,7,4,6,0,4,0,4,0,4,0,4,0,4,0,4,0,4,9,14
14,14,2,7,0,4,0,4,0,4,0,4,0,4,0,4,0,4,9,14
14,7,10,15,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
0,14,6,8,8,12,0,4,13,17,4,16,0,4,13,17,4,16,9,14
7,7,7,16,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
0,7,6,11,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
14,7,3,14,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
14,14,11,16,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
7,14,3,14,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
0,7,4,6,8,12,0,4,13,17,4,16,0,4,13,17,4,16,9,14
14,14,2,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,9,14
0,14,8,10,8,12,0,4,13,17,4,16,0,4,13,17,4,16,9,14
7,7,5,14,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
14,7,0,5,0,4,0,4,0,4,0,4,0,4,0,4,0,4,9,14
7,7,8,13,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
7,7,7,14,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
14,14,1,10,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
7,7,2,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,9,14
0,7,4,6,8,12,0,4,13,17,4,16,0,4,13,17,4,16,9,14
7,14,0,5,13,17,4,16,0,4,13,17,4,16,0,4,13,17,9,14
7,14,8,17,0,4,13,17,4,16,0,4,13,17,4,16,0,4,9,14
